,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
174,flowertopia,wedding-pie-pre-roll-10-pack-3-5g,Wedding Pie Pre-Roll 10-pack | 3.5g,Back Forty,18.95,False,,,,Pre-Rolls,
175,flowertopia,xmg-citrus-beverage,XMG Citrus Beverage,XMG,8.5,False,,,,Edible,
176,flowertopia,xmg-mango-pineapple-beverage,XMG Mango Pineapple Beverage,XMG,7,False,,,,Edible,
177,flowertopia,xmg-tropical-fruit-beverage,XMG Tropical Fruit Beverage,XMG,7,False,,,,Edible,
178,flowertopia,xmg-watermelon-beverage,XMG Watermelon Beverage,XMG,8.5,False,,,,Edible,
179,flowertopia,yocan-evolve-plus-vaporizer-camouflage-66772,Yocan Evolve Plus Vaporizer | Camouflage,Yocan,22.99,True,,,,Accessories,
180,flowertopia,yocan-evolve-plus-vaporizer-champagne-gold-96129,Yocan Evolve Plus Vaporizer | Champagne Gold,Yocan,22.99,True,,,,Accessories,
181,flowertopia,zigzag-unbleached-king-sized-cones,ZigZag Unbleached King Sized Cones,Maq Distributors,3,False,,,,Accessories,
182,flowertopia,zigzag-unbleached-rolling-paper-kit,ZigZag Unbleached Rolling Paper Kit,Maq Distributors,3.5,False,,,,Accessories,
183,flowertopia,zookies,Zookies,Flint & Embers,33.95,False,,,,Flower,
